source_id,sentence,label,label_for_kaggle
10011COS_14,基因 獨家肌因保濕複方...運用極化技術將珍稀冰河水磁化形成專利成分『3D Hydra APS』，開啟肌因保濕鑰匙『 PPAR』，能瞬間啟動600種基因，有效建構角質層肌膚保濕屏障...重建肌膚真皮層補水與造水機能...與DNA修護因子的強力細胞修護配方，大量清除自由基，修護細胞損傷，提升細胞整體防禦力...無痕喚采活膚系列-無痕喚采活膚乳霜諾貝爾版 使用富勒烯為主成分，有效抗自由基...不再孔慌系列-不再孔慌青春活膚乳液...萃取稀有的瑞士蘋果幹細胞，提升肌膚細胞再生能力...絕不痘留系列 - 絕不痘留去痘筆...鎮定正在發炎的局部肌膚...無瑕三次方系列-無瑕三次方胜肽緊膚霜 含四種胜肽，能促進膠原蛋白生成，重建肌膚組織...水分是維持人體與肌膚健康重要來源...身體渴了要喝水，肌膚渴了也要補充水分...海藻與膠原蛋白的3D微型網狀結構上，會在肌膚上形成保濕薄膜，並緩釋保濕成分，猶如為肌膚建造的專用蓄水庫...青春煉金術 寶石肌膚世代 得因特青春煉金霜...三大植物幹細胞萃取以及最新諾貝爾醫學抗老成分...集具抗老、美白、保濕、抗敏四大效能...DERM iNSTITUTE得因特研究中心，領先全球推出DNA、基因、幹細胞為訴求的趨勢保養品...,第24條第1項,0
10503COS_19,皮脂腺分泌減少...修護敏感乾燥的老化肌膚...360度拉提...活化細胞...80分鐘重啟肌膚新生力...8週見證自然奇蹟...初老的皺紋...V臉...拉提...V臉...美肌3通...循環...第1通...第2通 淨化管腺...所以要淨化管腺...第3通 循環微血管，提供充足養分...微血管負責輸送養分，所以要保持循環順暢，讓每一處都能吃到最新鮮的養分。皮脂膜健康了，肌膚就有防禦力，可以降低敏感脆弱的危機...,第24條第1項,0
9810COS_6,『花漾香氛沐浴精』能洗出光華細緻的肌膚，弱酸性成分對肌膚溫和不刺激...『花漾香氛沐浴保養』如融化於肌膚般的延展，溫和的潤澤呵護肌膚...完美實現如花瓣般水嫩、如絲緞般柔滑的肌膚...雪肌精極淬精質化粧水...重現滿溢瑩透感的水潤肌膚...雪肌精極淬乳液來提升長效美白保濕持續力...雪肌精完美修護精華液與雪肌精完美精華乳液，兩者不但能抑制麥拉淋色素生成，防止因日曬產生的黑、雀斑...『藥用雪肌精』以優越的美白效果創造白皙瑩透的膚質，同時『藥用雪肌精』的溫和漢方保濕及消炎成分更能幫她達到保濕跟平衡油脂的效果...二十年前KOSE率先將漢方植物提升免疫力、改善體質的『預防治療』概念，用於肌膚保養上...結果證實，這款能持續淨白肌膚，預防粉刺面皰與斑點，保養效果遠超越一般美白化妝水的產品...有機生活 蘊育美力 每日的基礎保養，只給肌膚最好的。...Nature&Co天然果油系列，新誕生 漫遊全身的柔滑觸感 香甜的草本氣息，深擁每一吋凝脂柔膚。...天然果油柔膚霜 潤澤薄膜，輕柔呵護...天然果油柔膚露 使乾燥的臉龐、身體，柔滑水嫩...天然果油護手美指霜 纖手玉指，光滑細緻...天然果油護唇膏 一吻纖細乾渴的雙唇，瞬間豐潤。...,第24條第2項,1
10008COS_72,讓頭皮頭髮吃中藥！...豐盈、亮麗、激茂的完美秀髮秘密大公開...任何掉髮、頭皮屑、頭皮癢、頭皮出油、髮質脆弱受損及禿髮等問題，交給我們就對了！...,第24條第2項,1
10504COS-half_8,獨家原菌...天然菌群、促進益生菌同時抑制壞菌...過敏...平衡肌膚表層菌群...天然...健全肌膚防禦屏障...,第24條第1項,0
9901COS_48,你希望看起來更年輕嗎?在臉部還沒出現皺紋前，就應該開始抗氧、保濕運動，而如果已經出現小細紋，就請再加入去皺、抗皺產品，才能留住青春...,第24條第2項,1
9904COS_27,將珍貴金屬，白金添加於保養品，可使毛孔呈現正常的呼吸作用並隔絕空氣污染及過敏源，可改善缺水、脫皮、紅腫、乾癢問題，添加負離子，經研究測試保濕長達12小時...只要30秒 細紋不見了...可改善任何老化現象，連最難去除的疤痕，斑斑點點都能一次解決...利用櫻花女王蜂子塗抹先生的傷口，意外發現早上抹下午傷口就癒合了...櫻花女王蜂的細胞再生能力是龍眼女王蜂子100倍...肌膚保濕提升81% 眼角拉提提升72% 紋路平撫提升75%...,第24條第2項,1
10105COS_4,『脈沖光美白精華』以專利的『真皮層美白複合物』刺激纖維母細胞產生新生膠原纖維，讓肌膚充滿光澤；針對表皮層則有『ActylP黑色素還原複合物』，能抑制酪氨酸酶活動，避免誘發黑色素生成，並且將已經生成的黑色素還原為透明狀態...Lancome全球實驗室經數十年研究發現肌膚白皙透亮的關鍵來自“真皮層的纖維母細胞”，因此全新的『脈沖光美白精華』主要訴求能對付斑點與全臉亮白雙管齊下，針對真皮層需要，同時結合大豆、向日葵、薄荷含玫瑰精華，再搭配表皮層需要的黑色素還原複合物語水楊酸，它獨特且快速的滲透力，不僅可作用於親油性的肌膚表面與表皮層，亦可在到達親水性的真皮層，達到層層美白的作用...SPF26/PA++...睫毛得到2倍支撐力...根部角度提升+10%弧度角度提升+46%...睫毛高翹12小時...頂級保養成分普拉絲鏈Pro-Xylane，有效改善唇紋、唇色黯沉問題，締造豐盈飽滿的柔嫩美唇...超亮白 3段式亮白...零瑕疵 2重零瑕疵...不脫妝12小時持久、不脫妝...皺紋、眼袋、黑眼圈 立即消失...消除眼袋100%...撫平紋路96%...抗黑眼圈94%...保濕鎖水96%...抗黑眼圈94%...防護亮澤96%...添加頂級抗老成份『普拉絲鏈』，粉橘、吊鐘花紅以及令人愛不釋手的粉紅色，兩段式提拉科技讓睫毛不用夾就翹...結合幹細胞再生科技，能迅速還原幹細胞所在環境、重新啟動肌膚與生俱來的再生力...深度透白的關鍵在纖維母細胞。蘭蔻獨家真皮層美白複合物能讓纖維母細胞維持年輕健康的狀態，減少表皮層誘發黑色素的蛋白質...雷射打斑雖然迅速打掉臉上的斑點，但卻無法抑制黑色素的生成，也無法阻止斑點的復發。蘭蔻『專利酵母萃取』以高達2.5倍的效能溶解已生成的黑色素，預防斑點形成...,第24條第1項,0
9909COS_45,尤其是進入更年期女性朋友...這日本原裝進口的『TaKaKo神底香根粉餅』擦了之後...很保濕甚至於有拉皮的效果...用馬尾刷過就勻稱皮膚幼幼咪咪(台語) 皮膚潤紅潤紅...每個人用過之後簡直是煥然一新...不僅法令紋、眼袋全部都拉提...魚尾紋出現但是臉蛋皮膚還是很細緻啊...這就是咱『E1E2』清潔最佳拍檔，加上保濕的『E5E6』跟『ES緊實隔離霜』來拉提緊實我們的皮膚...,第24條第1項,0
10010COS_17,黑色素細胞擁有無限延展的觸手，能深入肌膚讓黑根深蒂固...於實驗室中發現使用於肌膚五天後的黑色素分布明顯降地許多...創新智慧型抗荳複方概念深入問題點 一一擊破...不含A酸！荳肌不反黑...恢復肌膚修復能力，增加皮膚細胞間黏質產生，減少皮膚受損...刺激表皮層重要結構分子如proteoglycans以及glucosaminoglycans (GAGs) 合成，增加皮膚厚度，減少皮膚鬆垮...促進血管增生增加皮膚的供氧量...輔助抗氧化酵素SOD，有強而有利的抗自由基功能...鎮店之王 每七秒賣出一組...高濃度胺基酸超省...天然植萃屬性溫和不刺激...溫和清潔加速代謝 毛孔掰...草莓鼻、粗毛孔 通通Out!...清透全裸正流行...控油、保濕、不卡粉...添加玻尿酸，保濕力UP!...抱歉久候!終於抵台全民愛用的淨白聖品...熱銷3600000瓶!打敗專櫃卸妝油!...美白關鍵?角質out!肌膚瞬間透亮...討論區人氣NO.1 保濕滋潤不油膩...年度新品長效潤澤，水嫩Q彈...打造牽著就不想放開的柔嫩小手!...抑制油光 掃除暗沉最超值混搭組54%off...榮獲UrCosme年度化妝水美容大賞醫級術後保濕...抗壓舒緩...抗癢退紅...提升肌膚的耐受力，減少發紅、抗刺痛感、抗搔癢感...有效隔絕有害物質傷害...強力抗氧化劑...促進膠原蛋白再生...可使真皮層增厚...能刺激細胞分裂修復...熬夜還能創造好膚質！...猶如清道夫般清除肌膚上的自由基及黑色素...,第24條第1項,0
9906COS_40,極纖感瞬間看得見★擦出真正S線...含快速傳導窈窕因子，有效纖盈身材曲線；植物精華...滲透肌膚底層並加速吸收...,第24條第2項,1
10412COS_48,.產品成份一條根:味辛、性溫，可袪風利濕，消瘀解毒、補氣血，治療坐骨神經痛、筋骨痛、產後傷風感冒、肝臟疾病、骨質損傷、咽喉腫痛，脾胃虛弱等生姜:驅寒暖身通經絡，改善寒濕引起筋脈酸痛，手腳冰冷，手腳麻木，胃寒冷痛，風濕骨痛等。茯苓:利水滲濕，健脾寧心，用於水腫尿少，痠飲眩悸，脾虛食少，便溏泄瀉，心神不安，惊悸失眠。 薄荷精油:清咽潤喉、消除口臭具有很好的功效，清涼鎮痛的功效，可減輕頭痛和牙痛，此外對於呼吸系統、消化系統、內分泌系統，都有很好的作用。玫瑰花精油:調整內分泌，滋養子宮、緩解經痛，改善性冷淡和更年期不適。以內養外淡化斑點，促進黑色素分解，改善皮膚乾燥，恢復皮膚彈性。鼠尾草精油:退乳、抗風濕、抗痙攣、抗菌、抑汗、開胃、收斂、促進傷口結痂、淨化、利尿、通經、利肝、調升血壓、補身。...,第24條第2項,1
10011COS_51,每天的窈窕和抗橘皮凝膠，幫助囤積的脂肪分解，減少橘皮，使肌膚紋理及膚色更均勻...幫助對付下半身的頑固脂肪，使之緊實並雕塑下半身曲線，同時也幫助消除水腫，立即速效...能有效降低脂肪囤積與預防橘皮組織及排出多餘的水分，使肌膚更緊實光滑有彈性...,第24條第1項,0
10001COS_2,"傳承相同革命性修護功效...再創全新超智慧DNA特潤眼部修護精華...獨特協調肌膚修護科技，配合肌膚修護週期，發揮精準修護效能...創新防護酵素配方，對抗外在環境刺激，日夜持續修護...傳奇專利 青春不老奧秘...強大再生能力的海洋植物幹細胞萃取的『賦活再生發酵精華』，能促進肌膚膠原蛋白、彈力纖維與其它『青春蛋白質』的生長...賦活奇蹟 瞬間重獲新生...肌膚即刻明顯感受青春再生的神奇力量...皺紋與粗大毛孔從此不復存在，肌膚重返年輕狀態。...修護肌膚DNA...2小時速增膠原蛋白...完美肌 零毛孔...修護力量N次方...神奇水蜜粉純水含量高達70%，加上Water-Powder Hybird水粉密網突破性科技，能在刷上肌膚的第一秒立即冰鎮肌膚，讓毛孔瞬間緊縮，舒緩肌膚，將肌膚上的毛孔與瑕疵馬上修飾不見。再加上全新""光澤球粉體""設計，在肌膚上創造立即明亮感，透明具光澤感的肌膚輕鬆完成2010秋冬風格的透亮膚質。...活化細胞自然律動 水漾肌感一夜重生...喚醒肌膚自然律動，甦醒肌膚防禦能力。...啟動有機植萃超級淨白力撫平肌膚情緒重現淨澈無瑕...強效抵擋UVA/UVB侵害，讓肌膚宛如擁有強大防護罩，常保年輕健康...",第24條第1項,0
9908COS_53,一步驟零老廢角質...淡化斑點...平衡油脂分泌...91%網友滿意推薦...,第24條第2項,1
10302COS_24,溫和潔淨卸妝系列蘊含天然水蓮精華，能溫柔舒緩肌膚不適，呵護肌膚不受刺激；維他命原B5能夠深層滋潤保濕、潤澤舒緩，使肌膚水嫩細緻...不用擔心引發過敏或是造成肌膚負擔...,第24條第2項,1
10011COS_9,因為含有雌二醇，所以能促進乳房內脂肪含量增加，改善乳房鬆弛萎縮，以及減肥後胸部變小的困擾...保護膠原蛋白 細胞間質 免於紫外線 自由基攻擊...減少發炎與粗糙...使用數週即可修護疤痕組織...,第24條第1項,0
10304COS_37,（DHC極效水潤保濕系列）擁有精華般滋潤的質地，透過不同分子的玻尿酸，讓易感乾燥的膚況，達到表層鎖水、深層補水的雙重作用...（Camu截黑靚白系列）能在肌膚表面形成一層鎖水薄膜，讓肌膚常保水嫩，同時預防陽光為肌膚所帶來的暗沉與乾燥問題，讓肌膚更加水嫩白皙...黑色素抑制效果 將卡姆果果實萃取精華加入帶有黑色素的細胞內，可以發現整體來說黑色素減少了。 實驗方法：於B16黑色素細胞添加卡姆果果實萃取精華，培養6天...,第24條第2項,1
9810COS_30,緩解粉刺生成、日斑、雀斑產生...抵抗UV 保護皮膚不受紫外線傷害並修護滋養肌膚...緩解皮膚過敏，修復受損傷皮膚，消炎抗菌...專業美容師極力推薦...能消毒、抑菌（鏈球菌），讓肌膚更健康更有活力。對皮膚粗糙，粉刺、雀斑、腫瘡等有較好的療效...,第24條第2項,1
10007COS_10,新一代清透礦植物UV隔離露 純礦物系+有機 好天然的防曬+修護！100%礦物成分，絕佳的抗UV及抗環境汙染物質功能，富含普羅旺斯哈密瓜高效植物萃取成分，可中和體內所產生的自由基，並減少DNA受損的情形，強化肌膚自我修護能力，達到從『內部』抵抗氧化及預防老化，從『外部』抵抗紫外線、隔離環境汙染源等三重防護。極效鎖白系列鎖住黑色素通道，讓白嫩光采透出來，利用海百合萃取液與歐洲白雛菊萃取，控制黑色素擴張與鎮靜紓緩肌膚，全方面的鎖斷每個通道避免黑色素增生，達到真正『先鎖黑，後透白』...『HD紅魔晶勻體精華』，含有冠笄花等八種植物萃取精華，能深入肌膚促進吸收，改善鬆弛達到高效緊實的效果，讓您擁有完美光滑、緊緻的美麗肌膚。『呼啦小腹霜』，具有緊實效果，加強肌膚老廢角質代謝，回復鬆弛肌膚的彈性，緊緻肌膚。『美體霜』，緊實潤澤肌膚的粗糙部位...更易於按摩...達到完美效果。『經典纖體護理霜』，緊實肌膚，透過植物萃取精油的複方作用...可滋潤及緊實表皮肌膚，促進吸收滋養作用，減緩下半身肌膚不適感...乾旱肌拉警報 拯救名模〝水潤肌〞大作戰，水潤奇肌保濕精華 仿照肌膚皮脂膜中水、油自然比例，打造80%精華水+20%精油的活性植物精萃，...迅速釋放水溶性與脂溶性的雙重保濕力，防護水分流失，鎖住水潤，啟動活水機制，有效儲水，...水潤奇肌水凝凍...瞬間幻化於肌膚中，立即解渴，結合卡塔芙精萃及雙分子玻尿酸專利配方，為肌膚層層補水、重啟活水機能...留住肌膚最原始的光采，就必需徹底潔淨，順暢肌膚的循環力...富含100%有機精萃的橄欖油和紫蘇籽油，能夠滋潤保濕、柔軟肌膚，有效清除自由基；因為有機萃取油份的超微細因子，能夠貼近皮膚的每個毛孔，深入肌理，瞬間溶解各式濃妝、粉垢、及強效隔離霜...高效緊實眼霜，含天神草、濱海松樹皮等萃取，幫助眼部周圍肌膚排水、抗氧化，促進眼部周圍血液循環，減緩黑眼圈生成及眼睛浮腫...,第24條第2項,1
